C1CC=NO1
##############
10.000000,0.000000,-0.000012
9.996338,0.000000,-0.000012
9.992676,0.000000,-0.000012
9.989014,0.000000,-0.000012
9.985352,0.000000,-0.000012
9.981689,0.000000,-0.000012
9.978027,0.000000,-0.000012
9.974365,0.000000,-0.000012
9.970703,0.000000,-0.000012
9.967041,0.000000,-0.000013
9.963379,0.000000,-0.000013
9.959717,0.000000,-0.000013
9.956055,0.000000,-0.000013
9.952393,0.000000,-0.000013
9.948730,0.000000,-0.000013
9.945068,0.000000,-0.000013
9.941406,0.000000,-0.000013
9.937744,0.000000,-0.000013
9.934082,0.000000,-0.000013
9.930420,0.000000,-0.000014
9.926758,0.000000,-0.000014
9.923096,0.000000,-0.000014
9.919434,0.000000,-0.000014
9.915771,0.000000,-0.000014
9.912109,0.000000,-0.000014
9.908447,0.000000,-0.000014
9.904785,0.000000,-0.000014
9.901123,0.000000,-0.000014
9.897461,0.000000,-0.000014
9.893799,0.000000,-0.000015
9.890137,0.000000,-0.000015
9.886475,0.000000,-0.000015
9.882813,0.000000,-0.000015
9.879150,0.000000,-0.000015
9.875488,0.000000,-0.000015
9.871826,0.000000,-0.000015
9.868164,0.000000,-0.000015
9.864502,0.000000,-0.000015
9.860840,0.000000,-0.000015
9.857178,0.000000,-0.000015
9.853516,0.000000,-0.000016
9.849854,0.000000,-0.000016
9.846191,0.000000,-0.000016
9.842529,0.000000,-0.000016
9.838867,0.000000,-0.000016
9.835205,0.000000,-0.000016
9.831543,0.000000,-0.000016
9.827881,0.000000,-0.000016
9.824219,0.000000,-0.000016
9.820557,0.000000,-0.000016
9.816895,0.000000,-0.000017
9.813232,0.000000,-0.000017
9.809570,0.000000,-0.000017
9.805908,0.000000,-0.000017
9.802246,0.000000,-0.000017
9.798584,0.000000,-0.000017
9.794922,0.000000,-0.000017
9.791260,0.000000,-0.000017
9.787598,0.000000,-0.000017
9.783936,0.000000,-0.000017
9.780273,0.000000,-0.000018
9.776611,0.000000,-0.000018
9.772949,0.000000,-0.000018
